2022-07-06 12:26:46.213: (0ms) 100% NUKER > Type: OAK_PLANKS. Last: 1657110406213, Now: 1657110406213, diff: 0. Warn: 46. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.214: (0ms) 99% NUKER > Type: OAK_PLANKS. Last: 1657110406213, Now: 1657110406214, diff: 1. Warn: 47. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.214: (0ms) 100% NUKER > Type: OAK_PLANKS. Last: 1657110406214, Now: 1657110406214, diff: 0. Warn: 48. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.214: (0ms) 100% NUKER > Type: OAK_PLANKS. Last: 1657110406214, Now: 1657110406214, diff: 0. Warn: 49. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.214: (0ms) 100% NUKER > Type: OAK_PLANKS. Last: 1657110406214, Now: 1657110406214, diff: 0. Warn: 50. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.214: (0ms) 100% NUKER > Type: OAK_PLANKS. Last: 1657110406214, Now: 1657110406214, diff: 0. Warn: 51. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.215: (0ms) 99% NUKER > Type: OAK_PLANKS. Last: 1657110406214, Now: 1657110406215, diff: 1. Warn: 52. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.215: (0ms) 100% NUKER > Type: REDSTONE_BLOCK. Last: 1657110406215, Now: 1657110406215, diff: 0. Warn: 53. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.215: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406215, Now: 1657110406215, diff: 0. Warn: 54. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.215: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406215, Now: 1657110406215, diff: 0. Warn: 55. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.215: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406215, Now: 1657110406215, diff: 0. Warn: 56. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.216: (0ms) 99% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406215, Now: 1657110406216, diff: 1. Warn: 57. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.216: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406216, Now: 1657110406216, diff: 0. Warn: 58. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.216: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406216, Now: 1657110406216, diff: 0. Warn: 59. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.217: (0ms) 99% NUKER > Type: DIRT. Last: 1657110406216, Now: 1657110406217, diff: 1. Warn: 60. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.217: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406217, Now: 1657110406217, diff: 0. Warn: 61. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.217: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406217, Now: 1657110406217, diff: 0. Warn: 62. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.217: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406217, Now: 1657110406217, diff: 0. Warn: 63. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.217: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406217, Now: 1657110406217, diff: 0. Warn: 64. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.218: (0ms) 99% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406217, Now: 1657110406218, diff: 1. Warn: 65. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.218: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406218, Now: 1657110406218, diff: 0. Warn: 66. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.218: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406218, Now: 1657110406218, diff: 0. Warn: 67. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.218: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406218, Now: 1657110406218, diff: 0. Warn: 68. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.218: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406218, Now: 1657110406218, diff: 0. Warn: 69. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.219: (0ms) 100% NUKER > Type: OAK_PLANKS. Last: 1657110406218, Now: 1657110406218, diff: 0. Warn: 70. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.219: (0ms) 99% NUKER > Type: OAK_PLANKS. Last: 1657110406218, Now: 1657110406219, diff: 1. Warn: 71. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.219: (0ms) 100% NUKER > Type: OAK_PLANKS. Last: 1657110406219, Now: 1657110406219, diff: 0. Warn: 72. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.219: (0ms) 100% NUKER > Type: OAK_PLANKS. Last: 1657110406219, Now: 1657110406219, diff: 0. Warn: 73. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.219: (0ms) 100% NUKER > Type: OAK_PLANKS. Last: 1657110406219, Now: 1657110406219, diff: 0. Warn: 74. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.219: (0ms) 100% NUKER > Type: OAK_PLANKS. Last: 1657110406219, Now: 1657110406219, diff: 0. Warn: 75. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.22: (0ms) 99% NUKER > Type: OAK_PLANKS. Last: 1657110406219, Now: 1657110406220, diff: 1. Warn: 76. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.22: (0ms) 100% NUKER > Type: OAK_PLANKS. Last: 1657110406220, Now: 1657110406220, diff: 0. Warn: 77. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.22: (0ms) 100% NUKER > Type: SPRUCE_SLAB. Last: 1657110406220, Now: 1657110406220, diff: 0. Warn: 78. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.22: (0ms) 100% NUKER > Type: SPRUCE_SLAB. Last: 1657110406220, Now: 1657110406220, diff: 0. Warn: 79. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.22: (0ms) 100% NUKER > Type: SPRUCE_SLAB. Last: 1657110406220, Now: 1657110406220, diff: 0. Warn: 80. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.221: (0ms) 99% NUKER > Type: SPRUCE_SLAB. Last: 1657110406220, Now: 1657110406221, diff: 1. Warn: 81. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.221: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406221, Now: 1657110406221, diff: 0. Warn: 82. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.221: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406221, Now: 1657110406221, diff: 0. Warn: 83. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.221: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406221, Now: 1657110406221, diff: 0. Warn: 84. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.221: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406221, Now: 1657110406221, diff: 0. Warn: 85. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.222: (0ms) 99% NUKER > Type: SMOOTH_QUARTZ_SLAB. Last: 1657110406221, Now: 1657110406222, diff: 1. Warn: 86. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.222: (0ms) 100% NUKER > Type: SMOOTH_QUARTZ_SLAB. Last: 1657110406222, Now: 1657110406222, diff: 0. Warn: 87. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.222: (0ms) 100% NUKER > Type: SMOOTH_QUARTZ_SLAB. Last: 1657110406222, Now: 1657110406222, diff: 0. Warn: 88. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.222: (0ms) 100% NUKER > Type: SMOOTH_QUARTZ_SLAB. Last: 1657110406222, Now: 1657110406222, diff: 0. Warn: 89. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.222: (0ms) 100% NUKER > Type: SMOOTH_QUARTZ_SLAB. Last: 1657110406222, Now: 1657110406222, diff: 0. Warn: 90. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.222: (0ms) 100% NUKER > Type: SMOOTH_QUARTZ_SLAB. Last: 1657110406222, Now: 1657110406222, diff: 0. Warn: 91. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.223: (0ms) 99% NUKER > Type: SMOOTH_QUARTZ_SLAB. Last: 1657110406222, Now: 1657110406223, diff: 1. Warn: 92. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.223: (0ms) 100% NUKER > Type: SMOOTH_QUARTZ_SLAB. Last: 1657110406223, Now: 1657110406223, diff: 0. Warn: 93. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.223: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406223, Now: 1657110406223, diff: 0. Warn: 94. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.223: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406223, Now: 1657110406223, diff: 0. Warn: 95. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.223: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406223, Now: 1657110406223, diff: 0. Warn: 96. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.223: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406223, Now: 1657110406223, diff: 0. Warn: 97. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.224: (0ms) 99% NUKER > Type: DIRT. Last: 1657110406223, Now: 1657110406224, diff: 1. Warn: 98. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.224: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406224, Now: 1657110406224, diff: 0. Warn: 99. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.224: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406224, Now: 1657110406224, diff: 0. Warn: 100. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.224: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406224, Now: 1657110406224, diff: 0. Warn: 101. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.224: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406224, Now: 1657110406224, diff: 0. Warn: 102. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.224: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406224, Now: 1657110406224, diff: 0. Warn: 103. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.224: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406224, Now: 1657110406224, diff: 0. Warn: 104. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.225: (0ms) 99% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406224, Now: 1657110406225, diff: 1. Warn: 105. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.225: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406225, Now: 1657110406225, diff: 0. Warn: 106. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.225: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406225, Now: 1657110406225, diff: 0. Warn: 107. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.225: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406225, Now: 1657110406225, diff: 0. Warn: 108. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.225: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406225, Now: 1657110406225, diff: 0. Warn: 109. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.225: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406225, Now: 1657110406225, diff: 0. Warn: 110. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.226: (0ms) 99% NUKER > Type: DIRT. Last: 1657110406225, Now: 1657110406226, diff: 1. Warn: 111. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.226: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406226, Now: 1657110406226, diff: 0. Warn: 112. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.226: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406226, Now: 1657110406226, diff: 0. Warn: 113. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.226: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406226, Now: 1657110406226, diff: 0. Warn: 114. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.227: (0ms) 99% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406226, Now: 1657110406227, diff: 1. Warn: 115. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.227: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406227, Now: 1657110406227, diff: 0. Warn: 116. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.227: (0ms) 100% NUKER > Type: SPRUCE_PLANKS. Last: 1657110406227, Now: 1657110406227, diff: 0. Warn: 117. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
2022-07-06 12:26:46.227: (0ms) 100% NUKER > Type: DIRT. Last: 1657110406227, Now: 1657110406227, diff: 0. Warn: 118. Player version: V1_18. TPS: [20.000007016335793, 19.999999378533353, 20.00000156566679]
